,協和#1,協和#2,協和#3,協和#4,台中#1,台中#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,台中Gas1&2,台中Gas3&4,南部CC#1,南部CC#2,南部CC#3,南部CC#4,烏來&桂山&粗坑,桂山發電廠,桂山發電廠.1,桂山發電廠.2,桂山發電廠.3,翡翠#1,桂山發電廠.4,林口#1,林口#2,麥寮#1,麥寮#2,麥寮#3,國光#1,星彰#1,星元#1,嘉惠#1
2016/12/20 09:10,1.00067028331,1.00067028331,1.00067028331,1.00067028331,20.5261958551,20.5261958551,20.5261958551,20.5261958551,20.5261958551,20.5261958551,20.5261958551,20.5261958551,20.5261958551,20.5261958551,20.5261958551,20.5261958551,12.0558834169,12.0558834169,12.0558834169,12.0558834169,-4.59230099329,-4.59230099329,-4.59230099329,-4.59230099329,-4.59230099329,-4.59230099329,-4.59230099329,-5.80919142088,-5.80919142088,-1.7940635391,-1.7940635391,-1.7940635391,-5.71342599801,-4.38355134739,-4.53891803548,9.67077134055
2016/12/20 09:20,1.07025590276,1.07025590276,1.07025590276,1.07025590276,19.2527005342,19.2527005342,19.2527005342,19.2527005342,19.2527005342,19.2527005342,19.2527005342,19.2527005342,19.2527005342,19.2527005342,19.2527005342,19.2527005342,8.10629842557,8.10629842557,8.10629842557,8.10629842557,-2.91773051147,-2.91773051147,-2.91773051147,-2.91773051147,-2.91773051147,-2.91773051147,-2.91773051147,-4.83569473221,-4.83569473221,-1.99208113497,-1.99208113497,-1.99208113497,-4.9255687981,-3.0245311884,-3.14560501217,10.6386176557
2016/12/20 09:30,-3.45995250231,-3.45995250231,-3.45995250231,-3.45995250231,17.4046818255,17.4046818255,17.4046818255,17.4046818255,17.4046818255,17.4046818255,17.4046818255,17.4046818255,17.4046818255,17.4046818255,17.4046818255,17.4046818255,1.3329700199,1.3329700199,1.3329700199,1.3329700199,-3.13372179297,-3.13372179297,-3.13372179297,-3.13372179297,-3.13372179297,-3.13372179297,-3.13372179297,-5.19085106753,-5.19085106753,-4.77713177095,-4.77713177095,-4.77713177095,-5.2808024448,-2.23495222002,-2.56262021635,10.7269853787
2016/12/20 09:40,-2.78540982283,-2.78540982283,-2.78540982283,-2.78540982283,17.9221651667,17.9221651667,17.9221651667,17.9221651667,17.9221651667,17.9221651667,17.9221651667,17.9221651667,17.9221651667,17.9221651667,17.9221651667,17.9221651667,13.6834741322,13.6834741322,13.6834741322,13.6834741322,-1.30258401396,-1.30258401396,-1.30258401396,-1.30258401396,-1.30258401396,-1.30258401396,-1.30258401396,-2.82550378592,-2.82550378592,-6.22855788859,-6.22855788859,-6.22855788859,-4.18873170522,0.67133852447,-0.0189721751303,3.60660164527
2016/12/20 09:50,-2.39211042537,-2.39211042537,-2.39211042537,-2.39211042537,16.4532160173,16.4532160173,16.4532160173,16.4532160173,16.4532160173,16.4532160173,16.4532160173,16.4532160173,16.4532160173,16.4532160173,16.4532160173,16.4532160173,6.7758786769,6.7758786769,6.7758786769,6.7758786769,-1.35014192014,-1.35014192014,-1.35014192014,-1.35014192014,-1.35014192014,-1.35014192014,-1.35014192014,-2.37562414182,-2.37562414182,-8.20875914918,-8.20875914918,-8.20875914918,-4.02770764423,3.16716871304,2.11364512912,9.95868827543
2016/12/20 10:00,-3.11761333034,-3.11761333034,-3.11761333034,-3.11761333034,4.59474679083,4.59474679083,4.59474679083,4.59474679083,4.59474679083,4.59474679083,4.59474679083,4.59474679083,4.59474679083,4.59474679083,4.59474679083,4.59474679083,2.48119416687,2.48119416687,2.48119416687,2.48119416687,-2.34435485379,-2.34435485379,-2.34435485379,-2.34435485379,-2.34435485379,-2.34435485379,-2.34435485379,-2.35393934997,-2.35393934997,-7.97241741392,-7.97241741392,-7.97241741392,-3.76294940228,0.791935475425,-0.100258285267,9.59568834029
2016/12/20 10:10,-3.51420558595,-3.51420558595,-3.51420558595,-3.51420558595,12.2463693834,12.2463693834,12.2463693834,12.2463693834,12.2463693834,12.2463693834,12.2463693834,12.2463693834,12.2463693834,12.2463693834,12.2463693834,12.2463693834,3.7981540788,3.7981540788,3.7981540788,3.7981540788,-1.90296720102,-1.90296720102,-1.90296720102,-1.90296720102,-1.90296720102,-1.90296720102,-1.90296720102,-3.07953964452,-3.07953964452,-8.07750376107,-8.07750376107,-8.07750376107,-4.22948542122,-0.369218907209,-1.14833523523,7.6174771492
2016/12/20 10:20,-2.5343326185,-2.5343326185,-2.5343326185,-2.5343326185,120.03565893,120.03565893,120.03565893,120.03565893,120.03565893,120.03565893,120.03565893,120.03565893,120.03565893,120.03565893,120.03565893,120.03565893,1.27070531208,1.27070531208,1.27070531208,1.27070531208,0.776884877361,0.776884877361,0.776884877361,0.776884877361,0.776884877361,0.776884877361,0.776884877361,-3.36184413709,-3.36184413709,-8.03295727997,-8.03295727997,-8.03295727997,-3.74243146494,1.3173136472,0.566445127089,7.98341688673
2016/12/20 10:30,-2.49581577233,-2.49581577233,-2.49581577233,-2.49581577233,52.5052372132,52.5052372132,52.5052372132,52.5052372132,52.5052372132,52.5052372132,52.5052372132,52.5052372132,52.5052372132,52.5052372132,52.5052372132,52.5052372132,-1.6064288609,-1.6064288609,-1.6064288609,-1.6064288609,-2.74065885676,-2.74065885676,-2.74065885676,-2.74065885676,-2.74065885676,-2.74065885676,-2.74065885676,-4.0036288959,-4.0036288959,-10.923953335,-10.923953335,-10.923953335,-3.9224286347,2.55280840915,1.76753939723,7.18286882379
2016/12/20 10:40,-1.26541503584,-1.26541503584,-1.26541503584,-1.26541503584,12.1242353269,12.1242353269,12.1242353269,12.1242353269,12.1242353269,12.1242353269,12.1242353269,12.1242353269,12.1242353269,12.1242353269,12.1242353269,12.1242353269,-1.18935987747,-1.18935987747,-1.18935987747,-1.18935987747,-2.12986961248,-2.12986961248,-2.12986961248,-2.12986961248,-2.12986961248,-2.12986961248,-2.12986961248,-2.72374478759,-2.72374478759,-12.0293396012,-12.0293396012,-12.0293396012,-3.11365640705,-0.238677464145,-0.904311151772,7.40059169319
2016/12/20 10:50,-1.94630778351,-1.94630778351,-1.94630778351,-1.94630778351,8.93157452294,8.93157452294,8.93157452294,8.93157452294,8.93157452294,8.93157452294,8.93157452294,8.93157452294,8.93157452294,8.93157452294,8.93157452294,8.93157452294,1.84447685506,1.84447685506,1.84447685506,1.84447685506,-1.40312743739,-1.40312743739,-1.40312743739,-1.40312743739,-1.40312743739,-1.40312743739,-1.40312743739,-2.82766833469,-2.82766833469,-10.5208107712,-10.5208107712,-10.5208107712,-2.7720406177,-1.77985036817,-2.20813714869,8.38458662108
2016/12/20 11:00,-0.987048771255,-0.987048771255,-0.987048771255,-0.987048771255,4.33310150244,4.33310150244,4.33310150244,4.33310150244,4.33310150244,4.33310150244,4.33310150244,4.33310150244,4.33310150244,4.33310150244,4.33310150244,4.33310150244,-0.578818799483,-0.578818799483,-0.578818799483,-0.578818799483,2.67901237367,2.67901237367,2.67901237367,2.67901237367,2.67901237367,2.67901237367,2.67901237367,-2.816829322,-2.816829322,-14.4880595898,-14.4880595898,-14.4880595898,-3.01615116267,4.89048341197,5.13203984208,9.04940158927
2016/12/20 11:10,-1.46688032974,-1.46688032974,-1.46688032974,-1.46688032974,3.33748441639,3.33748441639,3.33748441639,3.33748441639,3.33748441639,3.33748441639,3.33748441639,3.33748441639,3.33748441639,3.33748441639,3.33748441639,3.33748441639,3.08949563483,3.08949563483,3.08949563483,3.08949563483,-0.487060915133,-0.487060915133,-0.487060915133,-0.487060915133,-0.487060915133,-0.487060915133,-0.487060915133,-2.54843412551,-2.54843412551,-14.4642453097,-14.4642453097,-14.4642453097,-2.6143229243,5.44013090268,5.46149808522,8.64098785158
2016/12/20 11:20,2.04140205405,2.04140205405,2.04140205405,2.04140205405,2.5209631612,2.5209631612,2.5209631612,2.5209631612,2.5209631612,2.5209631612,2.5209631612,2.5209631612,2.5209631612,2.5209631612,2.5209631612,2.5209631612,3.14816706112,3.14816706112,3.14816706112,3.14816706112,-0.695107371417,-0.695107371417,-0.695107371417,-0.695107371417,-0.695107371417,-0.695107371417,-0.695107371417,-2.87876037843,-2.87876037843,-15.8880106541,-15.8880106541,-15.8880106541,-2.94086915291,5.0536010233,4.93498434767,5.58807852729
2016/12/20 11:30,-1.24662507972,-1.24662507972,-1.24662507972,-1.24662507972,2.91783053022,2.91783053022,2.91783053022,2.91783053022,2.91783053022,2.91783053022,2.91783053022,2.91783053022,2.91783053022,2.91783053022,2.91783053022,2.91783053022,-1.15521884844,-1.15521884844,-1.15521884844,-1.15521884844,-1.88049603819,-1.88049603819,-1.88049603819,-1.88049603819,-1.88049603819,-1.88049603819,-1.88049603819,-3.15235705604,-3.15235705604,-16.311859552,-16.311859552,-16.311859552,-3.25225683398,7.32628047952,6.74739590793,6.08806308047
2016/12/20 11:40,0.896752350073,0.896752350073,0.896752350073,0.896752350073,2.43757156282,2.43757156282,2.43757156282,2.43757156282,2.43757156282,2.43757156282,2.43757156282,2.43757156282,2.43757156282,2.43757156282,2.43757156282,2.43757156282,4.33743423757,4.33743423757,4.33743423757,4.33743423757,-1.28967771927,-1.28967771927,-1.28967771927,-1.28967771927,-1.28967771927,-1.28967771927,-1.28967771927,-3.14971449364,-3.14971449364,-21.6821181012,-21.6821181012,-21.6821181012,-3.19542568569,6.20393471319,5.68100235883,6.01162857325
2016/12/20 11:50,1.25037035086,1.25037035086,1.25037035086,1.25037035086,2.50752994047,2.50752994047,2.50752994047,2.50752994047,2.50752994047,2.50752994047,2.50752994047,2.50752994047,2.50752994047,2.50752994047,2.50752994047,2.50752994047,4.23109688925,4.23109688925,4.23109688925,4.23109688925,-1.15854139279,-1.15854139279,-1.15854139279,-1.15854139279,-1.15854139279,-1.15854139279,-1.15854139279,-2.12640920711,-2.12640920711,-19.2930713164,-19.2930713164,-19.2930713164,-2.25007249203,3.35825226812,2.78142783292,7.02942341015
2016/12/20 12:00,-0.73432534021,-0.73432534021,-0.73432534021,-0.73432534021,-1.27471925477,-1.27471925477,-1.27471925477,-1.27471925477,-1.27471925477,-1.27471925477,-1.27471925477,-1.27471925477,-1.27471925477,-1.27471925477,-1.27471925477,-1.27471925477,-1.87554006022,-1.87554006022,-1.87554006022,-1.87554006022,-1.96655276729,-1.96655276729,-1.96655276729,-1.96655276729,-1.96655276729,-1.96655276729,-1.96655276729,-3.13064955053,-3.13064955053,-14.9253646272,-14.9253646272,-14.9253646272,-3.31534213674,0.742603014321,0.785746669296,4.89499284719
2016/12/20 12:10,-0.893707167283,-0.893707167283,-0.893707167283,-0.893707167283,-0.689123132423,-0.689123132423,-0.689123132423,-0.689123132423,-0.689123132423,-0.689123132423,-0.689123132423,-0.689123132423,-0.689123132423,-0.689123132423,-0.689123132423,-0.689123132423,4.11921218871,4.11921218871,4.11921218871,4.11921218871,-1.61650256769,-1.61650256769,-1.61650256769,-1.61650256769,-1.61650256769,-1.61650256769,-1.61650256769,-2.75550398775,-2.75550398775,-16.235281916,-16.235281916,-16.235281916,-2.89038093668,-1.75073043087,-1.77080586773,3.34452951111
2016/12/20 12:20,0.583436235139,0.583436235139,0.583436235139,0.583436235139,0.0328895968199,0.0328895968199,0.0328895968199,0.0328895968199,0.0328895968199,0.0328895968199,0.0328895968199,0.0328895968199,0.0328895968199,0.0328895968199,0.0328895968199,0.0328895968199,0.742309615208,0.742309615208,0.742309615208,0.742309615208,-1.2081627812,-1.2081627812,-1.2081627812,-1.2081627812,-1.2081627812,-1.2081627812,-1.2081627812,-2.1718369609,-2.1718369609,-14.3563347198,-14.3563347198,-14.3563347198,-2.44559418296,-3.89378686638,-4.00124497333,6.16111998443
2016/12/20 12:30,-0.854404244521,-0.854404244521,-0.854404244521,-0.854404244521,-1.45062499385,-1.45062499385,-1.45062499385,-1.45062499385,-1.45062499385,-1.45062499385,-1.45062499385,-1.45062499385,-1.45062499385,-1.45062499385,-1.45062499385,-1.45062499385,4.13998415584,4.13998415584,4.13998415584,4.13998415584,-2.14662476558,-2.14662476558,-2.14662476558,-2.14662476558,-2.14662476558,-2.14662476558,-2.14662476558,-2.9886022577,-2.9886022577,-14.0643744986,-14.0643744986,-14.0643744986,-3.0578169272,-4.71686756219,-4.82333969369,6.61785820258
2016/12/20 12:40,0.244936313872,0.244936313872,0.244936313872,0.244936313872,-2.80635532899,-2.80635532899,-2.80635532899,-2.80635532899,-2.80635532899,-2.80635532899,-2.80635532899,-2.80635532899,-2.80635532899,-2.80635532899,-2.80635532899,-2.80635532899,-5.05735826414,-5.05735826414,-5.05735826414,-5.05735826414,-2.21248023125,-2.21248023125,-2.21248023125,-2.21248023125,-2.21248023125,-2.21248023125,-2.21248023125,-2.40528464448,-2.40528464448,-15.4898639269,-15.4898639269,-15.4898639269,-2.57213081388,-4.57245364811,-4.61817713262,9.42703576753
2016/12/20 12:50,-0.735341426601,-0.735341426601,-0.735341426601,-0.735341426601,-2.82511812753,-2.82511812753,-2.82511812753,-2.82511812753,-2.82511812753,-2.82511812753,-2.82511812753,-2.82511812753,-2.82511812753,-2.82511812753,-2.82511812753,-2.82511812753,6.18482131714,6.18482131714,6.18482131714,6.18482131714,-2.18979107344,-2.18979107344,-2.18979107344,-2.18979107344,-2.18979107344,-2.18979107344,-2.18979107344,-2.02524479143,-2.02524479143,-17.934153025,-17.934153025,-17.934153025,-2.16244825959,-0.758993140537,-1.40803849074,7.75497627668
2016/12/20 13:00,-1.29569310291,-1.29569310291,-1.29569310291,-1.29569310291,-9.26787065976,-9.26787065976,-9.26787065976,-9.26787065976,-9.26787065976,-9.26787065976,-9.26787065976,-9.26787065976,-9.26787065976,-9.26787065976,-9.26787065976,-9.26787065976,-3.31289836386,-3.31289836386,-3.31289836386,-3.31289836386,-0.577478395805,-0.577478395805,-0.577478395805,-0.577478395805,-0.577478395805,-0.577478395805,-0.577478395805,-2.16082442682,-2.16082442682,-15.22434974,-15.22434974,-15.22434974,-2.39868878368,0.12743320278,-0.500574308459,9.15879833914
2016/12/20 13:10,-0.795728017443,-0.795728017443,-0.795728017443,-0.795728017443,-4.88115791722,-4.88115791722,-4.88115791722,-4.88115791722,-4.88115791722,-4.88115791722,-4.88115791722,-4.88115791722,-4.88115791722,-4.88115791722,-4.88115791722,-4.88115791722,-3.62035972729,-3.62035972729,-3.62035972729,-3.62035972729,-0.896186544847,-0.896186544847,-0.896186544847,-0.896186544847,-0.896186544847,-0.896186544847,-0.896186544847,-2.39151288121,-2.39151288121,-20.1535402144,-20.1535402144,-20.1535402144,-2.62672705789,0.351274616113,-0.574955359299,10.3525658914
2016/12/20 13:20,0.539600209901,0.539600209901,0.539600209901,0.539600209901,-5.65864841014,-5.65864841014,-5.65864841014,-5.65864841014,-5.65864841014,-5.65864841014,-5.65864841014,-5.65864841014,-5.65864841014,-5.65864841014,-5.65864841014,-5.65864841014,-1.41480740959,-1.41480740959,-1.41480740959,-1.41480740959,-0.242419072737,-0.242419072737,-0.242419072737,-0.242419072737,-0.242419072737,-0.242419072737,-0.242419072737,-2.55082409662,-2.55082409662,-19.9087054255,-19.9087054255,-19.9087054255,-2.54279121691,2.90170674894,1.93765366381,2.74829280406
2016/12/20 13:30,-0.923861806684,-0.923861806684,-0.923861806684,-0.923861806684,-10.8705142397,-10.8705142397,-10.8705142397,-10.8705142397,-10.8705142397,-10.8705142397,-10.8705142397,-10.8705142397,-10.8705142397,-10.8705142397,-10.8705142397,-10.8705142397,-8.90208898486,-8.90208898486,-8.90208898486,-8.90208898486,-0.822402517566,-0.822402517566,-0.822402517566,-0.822402517566,-0.822402517566,-0.822402517566,-0.822402517566,-2.59294142418,-2.59294142418,-20.7975578367,-20.7975578367,-20.7975578367,-2.55501863942,6.64057418115,5.80695326148,8.48179840026
2016/12/20 13:40,-1.87826231538,-1.87826231538,-1.87826231538,-1.87826231538,-12.763498843,-12.763498843,-12.763498843,-12.763498843,-12.763498843,-12.763498843,-12.763498843,-12.763498843,-12.763498843,-12.763498843,-12.763498843,-12.763498843,-7.50373063399,-7.50373063399,-7.50373063399,-7.50373063399,-2.15648780749,-2.15648780749,-2.15648780749,-2.15648780749,-2.15648780749,-2.15648780749,-2.15648780749,-2.87718853528,-2.87718853528,-21.2432866186,-21.2432866186,-21.2432866186,-2.87842050534,4.18214074571,3.24618077447,8.61330806074
2016/12/20 13:50,1.01604262855,1.01604262855,1.01604262855,1.01604262855,-15.7302998197,-15.7302998197,-15.7302998197,-15.7302998197,-15.7302998197,-15.7302998197,-15.7302998197,-15.7302998197,-15.7302998197,-15.7302998197,-15.7302998197,-15.7302998197,-4.21529042769,-4.21529042769,-4.21529042769,-4.21529042769,-0.732340559628,-0.732340559628,-0.732340559628,-0.732340559628,-0.732340559628,-0.732340559628,-0.732340559628,-2.19719387454,-2.19719387454,-21.9799570671,-21.9799570671,-21.9799570671,-2.53689405127,6.55090368154,5.58213768974,11.4310022756
2016/12/20 14:00,-0.717091255048,-0.717091255048,-0.717091255048,-0.717091255048,-17.7672153071,-17.7672153071,-17.7672153071,-17.7672153071,-17.7672153071,-17.7672153071,-17.7672153071,-17.7672153071,-17.7672153071,-17.7672153071,-17.7672153071,-17.7672153071,-10.2283050429,-10.2283050429,-10.2283050429,-10.2283050429,-1.96860227249,-1.96860227249,-1.96860227249,-1.96860227249,-1.96860227249,-1.96860227249,-1.96860227249,-2.71732530353,-2.71732530353,-23.3800728406,-23.3800728406,-23.3800728406,-2.38112033767,10.7809641618,9.54379407733,10.1773125268
2016/12/20 14:10,-0.984138211732,-0.984138211732,-0.984138211732,-0.984138211732,-19.7586851904,-19.7586851904,-19.7586851904,-19.7586851904,-19.7586851904,-19.7586851904,-19.7586851904,-19.7586851904,-19.7586851904,-19.7586851904,-19.7586851904,-19.7586851904,-7.83703871089,-7.83703871089,-7.83703871089,-7.83703871089,0.242241968134,0.242241968134,0.242241968134,0.242241968134,0.242241968134,0.242241968134,0.242241968134,-2.82203167753,-2.82203167753,-24.164704101,-24.164704101,-24.164704101,-3.2013872079,10.9253988265,9.76078947,9.1907230949
2016/12/20 14:20,-0.49237234258,-0.49237234258,-0.49237234258,-0.49237234258,-26.5473289757,-26.5473289757,-26.5473289757,-26.5473289757,-26.5473289757,-26.5473289757,-26.5473289757,-26.5473289757,-26.5473289757,-26.5473289757,-26.5473289757,-26.5473289757,-2.18103342551,-2.18103342551,-2.18103342551,-2.18103342551,-1.42764211897,-1.42764211897,-1.42764211897,-1.42764211897,-1.42764211897,-1.42764211897,-1.42764211897,-1.85839906819,-1.85839906819,-24.9356113998,-24.9356113998,-24.9356113998,-2.36545558873,10.9363999447,9.84026424539,6.00834981345
2016/12/20 14:30,-1.69868950381,-1.69868950381,-1.69868950381,-1.69868950381,-29.0543640599,-29.0543640599,-29.0543640599,-29.0543640599,-29.0543640599,-29.0543640599,-29.0543640599,-29.0543640599,-29.0543640599,-29.0543640599,-29.0543640599,-29.0543640599,-4.93254962585,-4.93254962585,-4.93254962585,-4.93254962585,-1.21892166739,-1.21892166739,-1.21892166739,-1.21892166739,-1.21892166739,-1.21892166739,-1.21892166739,-2.10127586858,-2.10127586858,-28.7643693056,-28.7643693056,-28.7643693056,-2.29695193492,9.58491016452,8.54775346697,4.91193773611
2016/12/20 14:40,-2.5821364664,-2.5821364664,-2.5821364664,-2.5821364664,-31.8116899857,-31.8116899857,-31.8116899857,-31.8116899857,-31.8116899857,-31.8116899857,-31.8116899857,-31.8116899857,-31.8116899857,-31.8116899857,-31.8116899857,-31.8116899857,-5.35114508048,-5.35114508048,-5.35114508048,-5.35114508048,-3.12527688823,-3.12527688823,-3.12527688823,-3.12527688823,-3.12527688823,-3.12527688823,-3.12527688823,-3.09971962025,-3.09971962025,-27.7238282407,-27.7238282407,-27.7238282407,-3.08682718088,9.1196070553,8.15085181449,5.7573484011
2016/12/20 14:50,-2.50549187978,-2.50549187978,-2.50549187978,-2.50549187978,-33.5304877841,-33.5304877841,-33.5304877841,-33.5304877841,-33.5304877841,-33.5304877841,-33.5304877841,-33.5304877841,-33.5304877841,-33.5304877841,-33.5304877841,-33.5304877841,-3.50305574229,-3.50305574229,-3.50305574229,-3.50305574229,-0.488177274014,-0.488177274014,-0.488177274014,-0.488177274014,-0.488177274014,-0.488177274014,-0.488177274014,-1.9006832423,-1.9006832423,-31.3328337084,-31.3328337084,-31.3328337084,-2.50139170961,8.7903914188,7.91519729266,5.20792875819
